Occurrence,Entry,Stop_Loss,Take_Profit,Result,Balance,Symbol
2024-01-25 13:50:00,4689.34,4724.5070000000005,4513.504999999998,TP,500,DEX 600 DOWN Index
2024-01-28 04:25:00,4418.44,4452.507,4248.105,SL,485,DEX 600 DOWN Index
2024-01-30 08:35:00,4090.22,4117.016,3956.2400000000007,TP,560,DEX 600 DOWN Index
2024-02-06 22:45:00,3877.57,3908.887,3720.985,SL,545,DEX 600 DOWN Index
2024-02-08 00:05:00,3876.84,3906.2870000000003,3729.6049999999996,SL,530,DEX 600 DOWN Index
2024-02-10 01:20:00,3861.44,3929.255,3522.365,SL,515,DEX 600 DOWN Index
2024-02-11 08:20:00,3856.98,3875.427,3764.7449999999994,SL,500,DEX 600 DOWN Index
2024-02-14 21:05:00,3828.75,3860.5510000000004,3669.744999999998,SL,485,DEX 600 DOWN Index
2024-02-28 06:55:00,4578.67,4610.471000000001,4419.664999999994,SL,470,DEX 600 DOWN Index
2024-02-28 13:20:00,4570.28,4616.656,4338.399999999999,SL,455,DEX 600 DOWN Index
2024-03-04 22:20:00,4481.48,4525.424999999999,4261.755000000001,TP,530,DEX 600 DOWN Index
2024-03-09 22:25:00,4155.58,4191.263999999999,3977.1600000000035,SL,515,DEX 600 DOWN Index
2024-03-13 17:25:00,4026.81,4070.4030000000002,3808.8449999999984,TP,590,DEX 600 DOWN Index
2024-03-14 20:00:00,4025.35,4098.236,3660.92,SL,575,DEX 600 DOWN Index
2024-03-21 16:45:00,3804.97,3824.902,3705.3099999999986,SL,560,DEX 600 DOWN Index
2024-03-22 13:00:00,3705.47,3875.2989999999995,2856.325000000001,SL,545,DEX 600 DOWN Index
2024-04-12 18:25:00,3164.4,3194.133,3015.7350000000015,SL,530,DEX 600 DOWN Index
2024-04-13 19:20:00,2914.52,2955.473,2709.755,SL,515,DEX 600 DOWN Index
2024-04-16 18:45:00,3207.47,3233.9029999999993,3075.305000000002,TP,590,DEX 600 DOWN Index
2024-04-24 14:25:00,3244.02,3263.4790000000003,3146.7249999999985,TP,665,DEX 600 DOWN Index
2024-04-28 02:40:00,3156.65,3183.226,3023.77,SL,650,DEX 600 DOWN Index
2024-05-05 03:25:00,3196.45,3245.18,2952.7999999999997,SL,635,DEX 600 DOWN Index
2024-05-13 08:20:00,3480.09,3563.107,3065.005000000001,TP,710,DEX 600 DOWN Index
2024-05-26 16:35:00,3527.97,3573.345,3301.095,TP,785,DEX 600 DOWN Index
2024-05-31 09:10:00,3210.02,3251.7870000000003,3001.1849999999986,TP,860,DEX 600 DOWN Index
2024-06-03 18:55:00,2835.49,2867.9179999999997,2673.3500000000004,SL,845,DEX 600 DOWN Index
2024-06-05 20:00:00,2704.35,2721.444,2618.8799999999997,TP,920,DEX 600 DOWN Index
2024-06-05 21:40:00,2688.91,2702.44,2621.259999999999,SL,905,DEX 600 DOWN Index
2024-06-06 22:30:00,2639.49,2682.049,2426.694999999999,SL,890,DEX 600 DOWN Index
2024-06-12 15:35:00,2610.08,2639.461,2463.1750000000006,SL,875,DEX 600 DOWN Index
2024-06-22 00:30:00,2647.2,2671.8509999999997,2523.9450000000006,SL,860,DEX 600 DOWN Index
2024-06-26 00:20:00,2847.08,2878.177,2691.594999999999,Pending,860,DEX 600 DOWN Index
2024-07-03 05:20:00,2344.02,2358.5620000000004,2271.309999999998,TP,935,DEX 600 DOWN Index
2024-07-09 18:30:00,2228.4,2250.543,2117.685,SL,920,DEX 600 DOWN Index
2024-07-18 19:25:00,2273.13,2289.0690000000004,2193.4349999999986,SL,905,DEX 600 DOWN Index
